0.0	0.05573493402778025	0.017492688271421922	0.00028821165363294185	1.919740675401646e-5	0.05565543675511499	1.9489129827776746e-5	0.0002926209710751889	1.7576983117558884e-5	0.055735720601997184	1.5124347859906192e-6	4.736053449768732e-6	1.5124343195277483e-6	4.736053448405107e-6	1.5124343193118824e-6	0.0002931013276162024	1.5124347879676987e-6	2.5188910698028416e-5	0.0174449107404477	2.3564805687604496e-5	0.0
0.0	0.01736111023296104	0.017439571227966952	0.0003591053265604079	0.017881723841949193	0.0003589355969972288	0.017418057452665343	0.017288646374875344	0.055972532793013216	0.0010821450885630888	0.056214566419134415	3.6870528122854647e-6	0.00030583858629069645	1.828443414072497e-5	0.0003018845626497855	9.764761076727708e-5	0.0003828871835345619	8.550455187677406e-5	0.10773779561076144	0.05520508748614072	0.0
0.0	0.017435371927148446	0.00028771107582989077	0.01742584601881056	0.0002891880832772204	0.017435244599116564	4.712421457425613e-5	0.01743545428089469	3.123622506176392e-6	0.017428261862109804	1.511812940555815e-6	0.017502418357831163	1.5118148182723243e-6	0.017502349118893056	0.00029365119085941673	0.017431000248272984	0.0002926516781520731	0.017438105576739645	5.006404223154408e-5	0.017463922355811352	0.0
0.0	0.0002880598650478065	0.01750336466555054	3.085121838687267e-6	0.017505879088962235	5.805251450274711e-6	0.01739674257908916	0.03223570245072583	0.6926052710722631	0.6925192534010698	0.6925299919609448	0.001975781772911766	0.01973299020885407	0.002585186891865137	0.017649912227695113	0.05524672133373896	0.017594666054323624	0.0021906278619238046	0.019576517245272526	0.0021873496441460047	0.0
0.0	0.0007925328245696968	0.018371936882246424	0.0007925328223194623	0.017461971685573865	1.5219174998036175e-6	0.017428072408094582	1.5219174993738584e-6	0.01735493540610585	0.05493209811319143	0.060175552383545945	0.05479141331827081	0.06276633144635511	3.100275773314144e-5	0.014363128444673405	9.123970491256879e-6	0.017556745892991735	9.636126504470032e-5	0.017470324539636366	0.017457296444078257	0.0
0.0	0.017658107580878137	0.0173515075361836	3.1985124705034413e-6	0.017468728701729882	1.5867034658211474e-6	0.017471956024439423	1.632296107047087e-5	0.01755301645733122	8.310886489835484e-6	0.16926240736564163	0.0006273396756125689	0.01812793098128189	0.0006244751770517696	0.00044162307837117786	0.10642378712873105	0.0035365880126575428	0.10705804262585647	0.055161151856299696	0.01654599043980669	0.0
0.0	0.10736858496096434	0.00016320711894460496	0.1069261628544832	6.973844112659238e-5	0.10542118816790368	1.4061159084422811e-5	8.228478563865548e-6	9.126818245012848e-6	1.2350436914689638e-5	7.515008222802139e-6	0.01815328045596879	0.0002921097437920687	0.1026959303603855	0.1589451999852684	0.10971285020387164	0.1764881778021873	0.11492274992871247	0.4441833859524552	0.09538381831791272	0.0
0.0	0.0180032242438588	0.000747138341902031	0.01874624207891569	0.00020375766339898193	0.1644234570045227	0.0001962546805151138	0.018370116298274043	0.00011642049814300448	0.10691729346722077	4.0035126399566316e-5	0.01831810134796351	4.230787957295436e-6	0.018825178634390743	0.056837046302297176	0.10753616927245797	2.659800298476636e-5	0.05293563608037472	0.00023594287220919923	0.29600274911068514	0.0
0.0	0.05522749550287839	0.032232613681579265	0.0011626127500790097	0.10627173873986448	0.0018704890791193314	0.14294450892243693	0.10135298951641242	0.1048226096211264	0.05422419913935501	0.11876586518088368	0.05424031333457914	0.017284699754985314	1.5540746124868306e-6	0.01735676854576142	3.1658821926988693e-6	0.017503037947507457	6.3267015297156444e-6	0.10840297880703711	1.554073096104524e-6	0.0
0.0	0.05585160951267966	4.075732034875797e-6	0.017544152391632768	8.866177032103374e-5	0.017793938235699344	3.4474691573506435e-6	0.05825864247950238	0.002419184069182627	0.05717831871304928	3.7248562129284554e-6	0.017669639537034872	0.0003140679958071706	0.017712359699207446	8.439799671527023e-6	0.16693322516019693	2.3406659520973467e-5	0.01772126953371369	0.01912286271881805	0.01771748573483606	0.0
0.0	8.327854042911899e-5	0.020335552821093707	9.565883420189509e-5	0.05573502804571646	1.5464726049235066e-5	0.056684047429116174	9.417677461846971e-6	1.3459864431647249e-5	7.492645401904584e-6	0.057124917835491555	0.017354314469592503	1.2166496288470276e-5	9.600199872064865e-6	0.0481807607426796	0.0002484066047655408	0.10690526843948626	0.00021535067150365883	0.2262035939613911	1.9360081870659592e-5	0.0
0.0	0.164084712871285	0.16082316337519753	0.10540421798631355	0.0016201547411085907	0.10613714902305801	0.002529417436624554	0.10654209606258958	0.05516895530353576	0.017892582956776478	0.00028707663789360983	1.5638106811349695e-6	4.7874293518306915e-6	3.1756197857990793e-6	6.399238915999955e-6	3.1756202553672765e-6	0.017391100439253897	0.0182423549932359	0.017352072104165138	0.017603970589914524	0.0
